"['中原区', '热电厂']",江山名居,113,13835,"['2室2厅1卫', '低楼层 (共6层)', '81.68㎡', '平层', '71.47㎡', '板楼', '南 北', '混合结构', '其他', '两梯两户', '集中供暖', '有']"
"['管城回族区', '管南区域']",紫东河二期,110,10477,"['3室2厅1卫', '中楼层 (共11层)', '105㎡', '平层', '87.98㎡', '板楼', '南 北', '钢混结构', '毛坯', '一梯三户', '有']"
"['新郑市', '南龙湖商圈']",领城公园1857,72,8320,"['2室2厅1卫', '高楼层 (共32层)', '86.54㎡', '平层', '65.09㎡', '塔楼', '南 北', '钢混结构', '其他', '两梯四户', '自供暖', '有']"
"['二七区', '兴华南街']",金誉漓江苑,55,12017,"['1室1厅1卫', '低楼层 (共16层)', '45.77㎡', '平层', '板塔结合', '东', '钢混结构', '简装', '两梯十六户', '自供暖', '有']"
"['金水区', '科技市场']",建业贰号城邦,225,25574,"['3室1厅1卫', '中楼层 (共27层)', '87.98㎡', '平层', '65.93㎡', '板楼', '南 北', '钢混结构', '其他', '两梯四户', '集中供暖', '有']"
"['金水区', '沙口路']",汉飞金沙国际,115,14856,"['2室1厅1卫', '中楼层 (共35层)', '77.41㎡', '平层', '58.68㎡', '板塔结合', '南', '钢混结构', '精装', '两梯七户', '自供暖', '有']"
"['中原区', '儿童公园']",和昌澜景,95,14089,"['2室1厅1卫', '中楼层 (共26层)', '67.43㎡', '平层', '板塔结合', '西 北', '钢混结构', '精装', '两梯六户', '集中供暖', '有']"
"['二七区', '二七广场']",华润悦府,570,27101,"['4室2厅2卫', '低楼层 (共58层)', '210.33㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '三梯两户', '集中供暖', '有']"
"['金水区', '轻工业学院']",东风路32号,72,9519,"['3室1厅1卫', '高楼层 (共7层)', '75.64㎡', '平层', '板楼', '南 北', '混合结构', '其他', '一梯两户', '自供暖']"
"['中原区', '儿童公园']",启福中原,115,12594,"['2室1厅1卫', '高楼层 (共18层)', '91.32㎡', '平层', '72.38㎡', '板塔结合', '南 北', '钢混结构', '简装', '两梯三户', '集中供暖', '有']"
"['管城回族区', '管南区域']",美景鸿城二期,130,14431,"['3室1厅1卫', '高楼层 (共32层)', '90.09㎡', '平层', '66.4㎡', '板楼', '南', '钢混结构', '简装', '两梯四户', '集中供暖', '有']"
"['新郑市', '南龙湖商圈']",坤达祥龙城,122,8762,"['4室2厅2卫', '中楼层 (共33层)', '139.25㎡', '平层', '板楼', '南', '钢混结构', '毛坯', '两梯三户', '自供暖', '有']"
"['二七区', '市财政局']",郑州师院淮南街家属院,82.9,8845,"['3室1厅1卫', '中楼层 (共7层)', '93.73㎡', '平层', '81.6㎡', '板楼', '西', '混合结构', '毛坯', '一梯两户', '集中供暖']"
"['金水区', '燕庄']",伟业财富中心,29,8874,"['1室0厅1卫', '高楼层 (共12层)', '32.68㎡', '平层', '23.61㎡', '板楼', '北', '钢混结构', '其他', '四梯四十八户', '自供暖', '有']"
"['中原区', '五龙口']",威尼斯水城三期,225,12626,"['5室2厅2卫', '中楼层 (共25层)', '178.21㎡', '平层', '139.18㎡', '板楼', '南', '钢混结构', '精装', '两梯两户', '集中供暖', '有']"
"['郑东新区', '郑州东站']",东瑞园,230,20680,"['2室2厅1卫', '高楼层 (共19层)', '111.22㎡', '平层', '板塔结合', '南', '钢混结构', '其他', '两梯三户', '集中供暖', '有']"
"['荥阳市', '荥阳城区']",汉飞壹号华府,65,7722,"['2室2厅1卫', '中楼层 (共34层)', '84.18㎡', '平层', '板楼', '南', '钢混结构', '其他', '两梯四户', '集中供暖', '有']"
"['郑东新区', '郑州东站']",中豪·汇景湾,236,27146,"['2室2厅1卫', '高楼层 (共30层)', '86.94㎡', '平层', '66.09㎡', '板塔结合', '南', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['二七区', '河医立交桥']",建新街2号院,86,13057,"['2室1厅1卫', '低楼层 (共7层)', '65.87㎡', '平层', '58.72㎡', '板塔结合', '西南', '混合结构', '简装', '一梯四户', '自供暖']"
"['荥阳市', '荥阳城区']",瀚宇天悦湾,67,7323,"['2室1厅1卫', '中楼层 (共18层)', '91.5㎡', '平层', '75.24㎡', '板塔结合', '西南', '未知结构', '毛坯', '一梯四户']"
"['二七区', '古玩城']",升龙国际中心C区,69,16716,"['1室1厅1卫', '高楼层 (共31层)', '41.28㎡', '暂无数据', '塔楼', '北', '钢混结构', '精装', '两梯六户', '集中供暖', '有']"
"['金水区', '沙口路']",物华国际,143,15191,"['2室2厅1卫', '低楼层 (共34层)', '94.14㎡', '平层', '塔楼', '西', '钢混结构', '精装', '三梯二十六户', '集中供暖', '有']"
"['金水区', '大石桥']",卫生路46号,90,10123,"['2室1厅1卫', '中楼层 (共7层)', '88.91㎡', '平层', '板塔结合', '南', '砖混结构', '简装', '一梯两户', '自供暖']"
"['郑东新区', '郑州东站']",海马公园A区,310,27576,"['3室2厅1卫', '低楼层 (共32层)', '112.42㎡', '平层', '板楼', '南 北', '钢混结构', '精装', '两梯四户', '集中供暖', '有']"
"['新郑市', '南龙湖商圈']",安联11公里,59.2,6665,"['2室2厅1卫', '低楼层 (共6层)', '88.83㎡', '平层', '塔楼', '南 北', '钢混结构', '精装', '一梯两户']"
"['金水区', '花园路']",第二小学家属院,173,17543,"['3室2厅1卫', '中楼层 (共7层)', '98.62㎡', '平层', '板楼', '南 北', '钢混结构', '其他', '一梯两户', '自供暖']"
"['郑东新区', '白沙']",山水生态城北区,120,9087,"['3室2厅2卫', '低楼层 (共22层)', '132.07㎡', '平层', '板楼', '南 北', '钢混结构', '简装', '两梯四户', '集中供暖', '有']"
"['中原区', '帝湖']",民安西上一号院,112,15753,"['3室1厅1卫', '低楼层 (共33层)', '71.1㎡', '平层', '52.9㎡', '板楼', '南', '钢混结构', '精装', '两梯五户', '集中供暖', '有']"
"['管城回族区', '世纪欢乐园']",富田太阳城,110,13886,"['2室2厅1卫', '中楼层 (共8层)', '79.22㎡', '平层', '塔楼', '西北', '钢混结构', '其他', '一梯十三户', '自供暖', '有']"
"['二七区', '兴华南街']",万达1号院,140,15708,"['2室2厅1卫', '低楼层 (共33层)', '89.13㎡', '平层', '板塔结合', '南', '钢混结构', '精装', '两梯六户', '集中供暖', '有']"
"['荥阳市', '荥阳城区']",瀚宇天悦湾,85,7680,"['3室2厅1卫', '低楼层 (共32层)', '110.69㎡', '平层', '板塔结合', '南', '未知结构', '毛坯', '一梯四户', '集中供暖']"
"['航空港区', '航空港商圈']",郑报润园二期,65,7568,"['2室1厅1卫', '低楼层 (共13层)', '85.89㎡', '平层', '63.34㎡', '板楼', '南 北', '钢混结构', '毛坯', '一梯两户', '集中供暖']"
"['中原区', '五一公园']",鑫苑国际广场,43,9579,"['1室1厅1卫', '高楼层 (共21层)', '44.89㎡', '平层', '33.08㎡', '板塔结合', '北', '钢混结构', '其他', '两梯二十一户', '自供暖', '有']"
"['上街区', '上街区']",16街坊,13,2977,"['1室1厅0卫', '中楼层 (共6层)', '43.67㎡', '平层', '38.47㎡', '暂无数据', '南', '未知结构', '简装', '一梯五户']"
"['金水区', '枣庄']",明鸿新城,115,8681,"['3室2厅1卫', '高楼层 (共7层)', '132.48㎡', '平层', '120.96㎡', '板楼', '南 北', '混合结构', '其他', '一梯两户', '自供暖']"
"['金水区', '索凌路北段']",瀚宇天悦三期,75,12764,"['2室1厅1卫', '高楼层 (共26层)', '58.76㎡', '平层', '板塔结合', '南', '混合结构', '其他', '六梯三十五户', '集中供暖', '有']"
"['金水区', '财富广场']",金成时代广场,115,15707,"['2室1厅1卫', '高楼层 (共31层)', '73.22㎡', '平层', '塔楼', '东', '钢混结构', '精装', '四梯十六户', '集中供暖', '有']"
